questid,comId,question,groupId
1591,1330,How far you are able to complete a selected project successfully with sound technical and engineering knowledge required for it,12
1592,1331,How far you are able to  work with modern tools required for the implementation of a technical project,12
1593,1332,How far you are able to  accomplish desired results within the stipulated time and with social relevance ?,12
1594,1333, How far you are able to communicate technical as well as general information about the project through oral and written presentations effectively ?,12
1595,1334,"How far you are able to solve problems related to design, implementation, system integration and project management ?",12
1596,1904,How far are you able to demonstrate the depth of knowledge in the field of computer science and to generate ideas and information which can be applied to the research work,1
1597,1905,How far are you able to develop critical thinking and problem solving skills to plan and execute a substantial research project,1
1598,1906,How far are you able to identify and demonstrate various facilities in research designs and data collection strategies that are most appropriate to a particular research project,1
1599,1907,How far are you able to develop the skills to communicate effectively and to present ideas clearly and coherently,1
1600,1908,How far are you able to demonstrate leadership and professional skills requisite for future academic research and professional pursuits,1
1601,1597,To what extent you are able to apply the acquired knowledge in solar cell designing[CO 1]:,1
1602,1598,To what extent you are able to compare and analyse the performance of solar cell under various conditions[CO 2] :,1
1603,1599,To what extent you are able to compare and contrast different MPPT techniques used in PV system [CO 3] :,1
1604,1600,To what extent you are able to design and implement solar PV system for various application [CO 4] :,1
1605,1601,To what extent you are able to explain the concepts of grid interactive PV systems[CO 5] :,1
1606,1909,Are you able to effectively gather and interpret information from literature survey ?,10
1607,1602,To what extent you are able to identify various faults and methods for the protection of solar power system [CO 6] :,1
1608,1910,"To what extend you use this literature survey knowledge to identify, formulate, analyse and solve complex problems and to interpret various results ?",6
1609,1911,To what extend you improved your communications skills after evaluation,1
1610,1037,How far can you differentiate between object oriented programming and procedural oriented programming?,1
1611,1912,Did you ever gone through any modern design tools and advanced engineering materials while completing thesis ?,10
